"Date","Symbol","Marketcapname","Sector"
"01-04-2026","DEEPAKFERT","Midcap","Chemicals"
"01-04-2026","LLOYDSME","Largecap","Metals & Mining"
"01-04-2026","ASAHIINDIA","Largecap","Building Materials"
"01-04-2026","CCL","Midcap","FMCG"
"01-04-2026","LTFOODS","Midcap","FMCG"
"01-04-2026","TEJASNET","Midcap","Telecom"
"01-04-2026","GRSE","Largecap","Aerospace & Defence"
"01-04-2026","SUMICHEM","Largecap","Chemicals"
"01-04-2026","JYOTICNC","Largecap","Industrials"
"01-04-2026","PREMIERENE","Largecap","Services"
"02-04-2026","GODREJIND","Largecap","Chemicals"
"02-04-2026","TATAPOWER","Largecap","Power & Utilities"
"02-04-2026","JSWDULUX","Midcap","Building Materials"
"02-04-2026","TATACHEM","Midcap","Chemicals"
"02-04-2026","VTL","Midcap","Textiles"
"02-04-2026","LLOYDSME","Largecap","Metals & Mining"
"02-04-2026","CCL","Midcap","FMCG"
"02-04-2026","JUBLPHARMA","Midcap","Healthcare"
"02-04-2026","ZYDUSWELL","Midcap","FMCG"
"02-04-2026","WELCORP","Largecap","Industrials"
"02-04-2026","KEC","Midcap","Realty"
"02-04-2026","SUNTV","Midcap","Media"
"02-04-2026","TECHM","Largecap","I.T"
"02-04-2026","PFC","Largecap","Financials"
"02-04-2026","BRIGADE","Largecap","Realty"
"02-04-2026","NEWGEN","Midcap","I.T"
"02-04-2026","ABSLAMC","Largecap","Financials"
"02-04-2026","TEGA","Midcap","Industrials"
"02-04-2026","JYOTICNC","Largecap","Industrials"
"06-04-2026","TRENT","Largecap","Consumer Discretionary"
"06-04-2026","LLOYDSME","Largecap","Metals & Mining"
"06-04-2026","CCL","Midcap","FMCG"
"06-04-2026","ZYDUSWELL","Midcap","FMCG"
"06-04-2026","POLYMED","Midcap","Healthcare"
"06-04-2026","GMDCLTD","Midcap","Metals & Mining"
"06-04-2026","GRANULES","Largecap","Healthcare"
"06-04-2026","SYNGENE","Midcap","Healthcare"
"06-04-2026","ADANIGREEN","Largecap","Power & Utilities"
"06-04-2026","SUMICHEM","Largecap","Chemicals"
"06-04-2026","KALYANKJIL","Largecap","Consumer Discretionary"
"06-04-2026","ACUTAAS","Largecap","Healthcare"
"06-04-2026","ABSLAMC","Largecap","Financials"
"06-04-2026","ANANDRATHI","Largecap","Financials"
"06-04-2026","ATHERENERG","Largecap","Auto"
"07-04-2026","INFY","Largecap","I.T"
"07-04-2026","VTL","Midcap","Textiles"
"07-04-2026","CCL","Midcap","FMCG"
"07-04-2026","NATCOPHARM","Midcap","Healthcare"
"07-04-2026","MPHASIS","Largecap","I.T"
"07-04-2026","HCLTECH","Largecap","I.T"
"07-04-2026","GALLANTT","Midcap","Metals & Mining"
"07-04-2026","TECHM","Largecap","I.T"
"07-04-2026","TITAGARH","Midcap","Industrials"
"07-04-2026","VIJAYA","Midcap","Healthcare"
"07-04-2026","FIVESTAR","Midcap","Financials"
"07-04-2026","IKS","Largecap","I.T"
"07-04-2026","TENNIND","Largecap","Auto"
"08-04-2026","BATAINDIA","Midcap","Consumer Discretionary"
"08-04-2026","HINDPETRO","Largecap","Energy"
"08-04-2026","DEEPAKFERT","Midcap","Chemicals"
"08-04-2026","CHOLAHLDNG","Largecap","Financials"
"08-04-2026","ELECON","Midcap","Industrials"
"08-04-2026","CEMPRO","Largecap","Realty"
"08-04-2026","ASAHIINDIA","Largecap","Building Materials"
"08-04-2026","NATCOPHARM","Midcap","Healthcare"
"08-04-2026","CHOICEIN","Midcap","Financials"
"08-04-2026","WELCORP","Largecap","Industrials"
"08-04-2026","UNOMINDA","Largecap","Auto"
"08-04-2026","INDIANB","Largecap","Bank"
"08-04-2026","DLF","Largecap","Realty"
"08-04-2026","MOTILALOFS","Largecap","Financials"
"08-04-2026","SCHNEIDER","Largecap","Industrials"
"08-04-2026","PNBHOUSING","Largecap","Financials"
"08-04-2026","NAM-INDIA","Largecap","Financials"
"08-04-2026","ADANIGREEN","Largecap","Power & Utilities"
"08-04-2026","GRSE","Largecap","Aerospace & Defence"
"08-04-2026","SUMICHEM","Largecap","Chemicals"
"08-04-2026","JUBLINGREA","Midcap","Chemicals"
"08-04-2026","KALYANKJIL","Largecap","Consumer Discretionary"
"08-04-2026","PAYTM","Largecap","I.T"
"08-04-2026","ANANDRATHI","Largecap","Financials"
"08-04-2026","MAPMYINDIA","Smallcap","I.T"
"08-04-2026","RAINBOW","Midcap","Healthcare"
"08-04-2026","FIVESTAR","Midcap","Financials"
"08-04-2026","NUVAMA","Largecap","Financials"
"08-04-2026","SIGNATURE","Midcap","Realty"
"09-04-2026","HINDALCO","Largecap","Metals & Mining"
"09-04-2026","CEMPRO","Largecap","Realty"
"09-04-2026","NAVA","Midcap","Miscellaneous"
"09-04-2026","CONCOR","Largecap","Transportation"
"09-04-2026","WELCORP","Largecap","Industrials"
"09-04-2026","OLECTRA","Midcap","Auto"
"09-04-2026","PFC","Largecap","Financials"
"09-04-2026","ZENTEC","Midcap","Aerospace & Defence"
"09-04-2026","COCHINSHIP","Largecap","Aerospace & Defence"
"09-04-2026","ANANDRATHI","Largecap","Financials"
"09-04-2026","FIVESTAR","Midcap","Financials"
"09-04-2026","ATHERENERG","Largecap","Auto"
"09-04-2026","ANTHEM","Largecap","Healthcare"
"10-04-2026","ABREL","Midcap","Realty"
"10-04-2026","TATACHEM","Midcap","Chemicals"
"10-04-2026","ASIANPAINT","Largecap","Building Materials"
"10-04-2026","TATAINVEST","Largecap","Financials"
"10-04-2026","BERGEPAINT","Largecap","Building Materials"
"10-04-2026","KPIL","Largecap","Realty"
"10-04-2026","CAPLIPOINT","Largecap","Healthcare"
"10-04-2026","ACE","Midcap","Industrials"
"10-04-2026","SCHNEIDER","Largecap","Industrials"
"10-04-2026","MGL","Midcap","Energy"
"10-04-2026","NAM-INDIA","Largecap","Financials"
"10-04-2026","ATGL","Largecap","Energy"
"10-04-2026","COHANCE","Midcap","Healthcare"
"10-04-2026","ABSLAMC","Largecap","Financials"
"10-04-2026","ABDL","Midcap","FMCG"
"10-04-2026","IKS","Largecap","I.T"
"10-04-2026","ATHERENERG","Largecap","Auto"
"10-04-2026","ANTHEM","Largecap","Healthcare"
"10-04-2026","LENSKART","Largecap","FMCG"
"13-04-2026","BATAINDIA","Midcap","Consumer Discretionary"
"13-04-2026","TATAPOWER","Largecap","Power & Utilities"
"13-04-2026","TATAINVEST","Largecap","Financials"
"13-04-2026","SARDAEN","Midcap","Metals & Mining"
"13-04-2026","BERGEPAINT","Largecap","Building Materials"
"13-04-2026","UPL","Largecap","Chemicals"
"13-04-2026","NAVA","Midcap","Miscellaneous"
"13-04-2026","ANANTRAJ","Largecap","Realty"
"13-04-2026","HBLENGINE","Largecap","Auto"
"13-04-2026","CCL","Midcap","FMCG"
"13-04-2026","WELCORP","Largecap","Industrials"
"13-04-2026","GMDCLTD","Midcap","Metals & Mining"
"13-04-2026","AXISBANK","Largecap","Bank"
"13-04-2026","GLENMARK","Largecap","Healthcare"
"13-04-2026","WOCKPHARMA","Largecap","Healthcare"
"13-04-2026","GALLANTT","Midcap","Metals & Mining"
"13-04-2026","SUNTV","Midcap","Media"
"13-04-2026","INDIANB","Largecap","Bank"
"13-04-2026","DLF","Largecap","Realty"
"13-04-2026","ADANIPORTS","Largecap","Transportation"
"13-04-2026","BRIGADE","Largecap","Realty"
"13-04-2026","OBEROIRLTY","Largecap","Realty"
"13-04-2026","SCHNEIDER","Largecap","Industrials"
"13-04-2026","ADANIENSOL","Largecap","Power & Utilities"
"13-04-2026","ERIS","Midcap","Healthcare"
"13-04-2026","ADANIGREEN","Largecap","Power & Utilities"
"13-04-2026","AAVAS","Midcap","Financials"
"13-04-2026","AFFLE","Largecap","I.T"
"13-04-2026","SUMICHEM","Largecap","Chemicals"
"13-04-2026","MAZDOCK","Largecap","Aerospace & Defence"
"13-04-2026","VIJAYA","Midcap","Healthcare"
"13-04-2026","ABSLAMC","Largecap","Financials"
"13-04-2026","ANANDRATHI","Largecap","Financials"
"13-04-2026","RAINBOW","Midcap","Healthcare"
"13-04-2026","EMCURE","Largecap","Healthcare"
"13-04-2026","ONESOURCE","Midcap","Healthcare"
"13-04-2026","CPPLUS","Largecap","Consumer Discretionary"
"15-04-2026","BEML","Midcap","Aerospace & Defence"
"15-04-2026","CGPOWER","Largecap","Industrials"
"15-04-2026","TATAPOWER","Largecap","Power & Utilities"
"15-04-2026","SPLPETRO","Midcap","Energy"
"15-04-2026","DEEPAKFERT","Midcap","Chemicals"
"15-04-2026","GRAPHITE","Midcap","Industrials"
"15-04-2026","HBLENGINE","Largecap","Auto"
"15-04-2026","MPHASIS","Largecap","I.T"
"15-04-2026","WELCORP","Largecap","Industrials"
"15-04-2026","CYIENT","Midcap","I.T"
"15-04-2026","BSOFT","Midcap","I.T"
"15-04-2026","GRANULES","Largecap","Healthcare"
"15-04-2026","COFORGE","Largecap","I.T"
"15-04-2026","GALLANTT","Midcap","Metals & Mining"
"15-04-2026","FORTIS","Largecap","Healthcare"
"15-04-2026","KIRLOSENG","Largecap","Industrials"
"15-04-2026","ERIS","Midcap","Healthcare"
"15-04-2026","NEWGEN","Midcap","I.T"
"15-04-2026","TECHNOE","Midcap","Realty"
"15-04-2026","UTIAMC","Midcap","Financials"
"15-04-2026","JUBLINGREA","Midcap","Chemicals"
"15-04-2026","LODHA","Largecap","Realty"
"15-04-2026","SHYAMMETL","Largecap","Metals & Mining"
"15-04-2026","VIJAYA","Midcap","Healthcare"
"15-04-2026","FIVESTAR","Midcap","Financials"
"15-04-2026","TBOTEK","Midcap","I.T"
"15-04-2026","CPPLUS","Largecap","Consumer Discretionary"
"16-04-2026","TRENT","Largecap","Consumer Discretionary"
"16-04-2026","LLOYDSME","Largecap","Metals & Mining"
"16-04-2026","INDIACEM","Midcap","Building Materials"
"16-04-2026","GMDCLTD","Midcap","Metals & Mining"
"16-04-2026","GALLANTT","Midcap","Metals & Mining"
"16-04-2026","TITAGARH","Midcap","Industrials"
"16-04-2026","ADANIENSOL","Largecap","Power & Utilities"
"16-04-2026","SYNGENE","Midcap","Healthcare"
"16-04-2026","VBL","Largecap","FMCG"
"16-04-2026","POLICYBZR","Largecap","I.T"
"16-04-2026","STARHEALTH","Largecap","Financials"
"16-04-2026","SYRMA","Largecap","Consumer Discretionary"
"16-04-2026","RRKABEL","Largecap","Industrials"
"16-04-2026","ABDL","Midcap","FMCG"
"17-04-2026","CGPOWER","Largecap","Industrials"
"17-04-2026","DABUR","Largecap","FMCG"
"17-04-2026","CHENNPETRO","Largecap","Energy"
"17-04-2026","JSWSTEEL","Largecap","Metals & Mining"
"17-04-2026","WHIRLPOOL","Midcap","Consumer Discretionary"
"17-04-2026","HINDUNILVR","Largecap","FMCG"
"17-04-2026","NESTLEIND","Largecap","FMCG"
"17-04-2026","COLPAL","Largecap","FMCG"
"17-04-2026","LLOYDSME","Largecap","Metals & Mining"
"17-04-2026","NAVA","Midcap","Miscellaneous"
"17-04-2026","CARBORUNIV","Largecap","Industrials"
"17-04-2026","NATCOPHARM","Midcap","Healthcare"
"17-04-2026","EMAMILTD","Midcap","FMCG"
"17-04-2026","NATIONALUM","Largecap","Metals & Mining"
"17-04-2026","JINDALSTEL","Largecap","Metals & Mining"
"17-04-2026","GODREJCP","Largecap","FMCG"
"17-04-2026","UNITDSPR","Largecap","FMCG"
"17-04-2026","KPRMILL","Largecap","Consumer Discretionary"
"17-04-2026","MOTILALOFS","Largecap","Financials"
"17-04-2026","ECLERX","Midcap","I.T"
"17-04-2026","ZENTEC","Midcap","Aerospace & Defence"
"17-04-2026","TRITURBINE","Midcap","Industrials"
"17-04-2026","SCHNEIDER","Largecap","Industrials"
"17-04-2026","MGL","Midcap","Energy"
"17-04-2026","PNBHOUSING","Largecap","Financials"
"17-04-2026","VBL","Largecap","FMCG"
"17-04-2026","COCHINSHIP","Largecap","Aerospace & Defence"
"17-04-2026","NAM-INDIA","Largecap","Financials"
"17-04-2026","HDFCAMC","Largecap","Financials"
"17-04-2026","ATGL","Largecap","Energy"
"17-04-2026","360ONE","Largecap","Financials"
"17-04-2026","SUMICHEM","Largecap","Chemicals"
"17-04-2026","COHANCE","Midcap","Healthcare"
"17-04-2026","UTIAMC","Midcap","Financials"
"17-04-2026","SONACOMS","Largecap","Auto"
"17-04-2026","KIMS","Largecap","Healthcare"
"17-04-2026","ABSLAMC","Largecap","Financials"
"17-04-2026","MAPMYINDIA","Smallcap","I.T"
"17-04-2026","BIKAJI","Midcap","FMCG"
"17-04-2026","NUVAMA","Largecap","Financials"
"17-04-2026","ABDL","Midcap","FMCG"
"17-04-2026","CPPLUS","Largecap","Consumer Discretionary"
"20-04-2026","AEGISLOG","Largecap","Services"
"20-04-2026","CGPOWER","Largecap","Industrials"
"20-04-2026","HINDPETRO","Largecap","Energy"
"20-04-2026","JSWSTEEL","Largecap","Metals & Mining"
"20-04-2026","WHIRLPOOL","Midcap","Consumer Discretionary"
"20-04-2026","TRENT","Largecap","Consumer Discretionary"
"20-04-2026","ELECON","Midcap","Industrials"
"20-04-2026","BERGEPAINT","Largecap","Building Materials"
"20-04-2026","JINDALSTEL","Largecap","Metals & Mining"
"20-04-2026","PFC","Largecap","Financials"
"20-04-2026","RECLTD","Largecap","Financials"
"20-04-2026","TRITURBINE","Midcap","Industrials"
"20-04-2026","SCHNEIDER","Largecap","Industrials"
"20-04-2026","TIINDIA","Largecap","Industrials"
"20-04-2026","TECHNOE","Midcap","Realty"
"20-04-2026","CHALET","Midcap","Services"
"20-04-2026","SIGNATURE","Midcap","Realty"
"20-04-2026","ATHERENERG","Largecap","Auto"
"21-04-2026","DABUR","Largecap","FMCG"
"21-04-2026","HSCL","Largecap","Chemicals"
"21-04-2026","TRENT","Largecap","Consumer Discretionary"
"21-04-2026","LICHSGFIN","Largecap","Financials"
"21-04-2026","HINDUNILVR","Largecap","FMCG"
"21-04-2026","NESTLEIND","Largecap","FMCG"
"21-04-2026","ELECON","Midcap","Industrials"
"21-04-2026","DEEPAKNTR","Largecap","Chemicals"
"21-04-2026","GRAPHITE","Midcap","Industrials"
"21-04-2026","EMAMILTD","Midcap","FMCG"
"21-04-2026","UNITDSPR","Largecap","FMCG"
"21-04-2026","KEC","Midcap","Realty"
"21-04-2026","SOBHA","Midcap","Realty"
"21-04-2026","VBL","Largecap","FMCG"
"21-04-2026","AUBANK","Largecap","Bank"
"21-04-2026","NAM-INDIA","Largecap","Financials"
"21-04-2026","UTIAMC","Midcap","Financials"
"21-04-2026","HOMEFIRST","Midcap","Financials"
"21-04-2026","FIVESTAR","Midcap","Financials"
"21-04-2026","SIGNATURE","Midcap","Realty"
"21-04-2026","HONASA","Midcap","Services"
"21-04-2026","HEXT","Smallcap",""
"22-04-2026","ARE&M","Midcap","Auto"
"22-04-2026","BALRAMCHIN","Midcap","FMCG"
"22-04-2026","EXIDEIND","Largecap","Auto"
"22-04-2026","CHENNPETRO","Largecap","Energy"
"22-04-2026","FINCABLES","Largecap","Industrials"
"22-04-2026","HSCL","Largecap","Chemicals"
"22-04-2026","HINDZINC","Largecap","Metals & Mining"
"22-04-2026","SPLPETRO","Midcap","Energy"
"22-04-2026","TATACONSUM","Largecap","FMCG"
"22-04-2026","ASIANPAINT","Largecap","Building Materials"
"22-04-2026","SARDAEN","Midcap","Metals & Mining"
"22-04-2026","ELECON","Midcap","Industrials"
"22-04-2026","DEEPAKNTR","Largecap","Chemicals"
"22-04-2026","CEMPRO","Largecap","Realty"
"22-04-2026","HBLENGINE","Largecap","Auto"
"22-04-2026","AARTIIND","Midcap","Chemicals"
"22-04-2026","AUROPHARMA","Largecap","Healthcare"
"22-04-2026","JUBLPHARMA","Midcap","Healthcare"
"22-04-2026","EMAMILTD","Midcap","FMCG"
"22-04-2026","CONCOR","Largecap","Transportation"
"22-04-2026","NATIONALUM","Largecap","Metals & Mining"
"22-04-2026","UNITDSPR","Largecap","FMCG"
"22-04-2026","NTPC","Largecap","Power & Utilities"
"22-04-2026","JSWENERGY","Largecap","Power & Utilities"
"22-04-2026","SCHNEIDER","Largecap","Industrials"
"22-04-2026","INTELLECT","Midcap","I.T"
"22-04-2026","ADANIENSOL","Largecap","Power & Utilities"
"22-04-2026","ADANIGREEN","Largecap","Power & Utilities"
"22-04-2026","GRSE","Largecap","Aerospace & Defence"
"22-04-2026","MAPMYINDIA","Smallcap","I.T"
"22-04-2026","MEDANTA","Largecap","Healthcare"
"22-04-2026","MANKIND","Largecap","Healthcare"
"22-04-2026","DOMS","Midcap","Miscellaneous"
"22-04-2026","INDGN","Midcap","Healthcare"
"22-04-2026","ANTHEM","Largecap","Healthcare"
"23-04-2026","CIPLA","Largecap","Healthcare"
"23-04-2026","DRREDDY","Largecap","Healthcare"
"23-04-2026","TATACOMM","Largecap","Telecom-Service"
"23-04-2026","COLPAL","Largecap","FMCG"
"23-04-2026","ADANIENT","Largecap","Services"
"23-04-2026","WELCORP","Largecap","Industrials"
"23-04-2026","GLENMARK","Largecap","Healthcare"
"23-04-2026","TORNTPOWER","Largecap","Power & Utilities"
"23-04-2026","AIIL","Largecap","Financials"
"23-04-2026","LAURUSLABS","Largecap","Healthcare"
"23-04-2026","BDL","Largecap","Aerospace & Defence"
"23-04-2026","CAMS","Midcap","Financials"
"23-04-2026","JUBLINGREA","Midcap","Chemicals"
"23-04-2026","POLICYBZR","Largecap","I.T"
"23-04-2026","ONESOURCE","Midcap","Healthcare"
"24-04-2026","VTL","Midcap","Textiles"
"24-04-2026","TITAGARH","Midcap","Industrials"
"24-04-2026","SCHNEIDER","Largecap","Industrials"
"24-04-2026","ADANIENSOL","Largecap","Power & Utilities"
"24-04-2026","PNBHOUSING","Largecap","Financials"
"24-04-2026","ASTERDM","Largecap","Healthcare"
"24-04-2026","ADANIGREEN","Largecap","Power & Utilities"
"24-04-2026","VIJAYA","Midcap","Healthcare"
"24-04-2026","PREMIERENE","Largecap","Services"
"24-04-2026","ONESOURCE","Midcap","Healthcare"
"24-04-2026","HDBFS","Largecap","Financials"
"27-04-2026","ABREL","Midcap","Realty"
"27-04-2026","BLUESTARCO","Largecap","Consumer Discretionary"
"27-04-2026","FINCABLES","Largecap","Industrials"
"27-04-2026","HINDZINC","Largecap","Metals & Mining"
"27-04-2026","WHIRLPOOL","Midcap","Consumer Discretionary"
"27-04-2026","TATAPOWER","Largecap","Power & Utilities"
"27-04-2026","TATACHEM","Midcap","Chemicals"
"27-04-2026","SARDAEN","Midcap","Metals & Mining"
"27-04-2026","GABRIEL","Largecap","Auto"
"27-04-2026","HINDCOPPER","Largecap","Metals & Mining"
"27-04-2026","ANANTRAJ","Largecap","Realty"
"27-04-2026","SUNPHARMA","Largecap","Healthcare"
"27-04-2026","CAPLIPOINT","Largecap","Healthcare"
"27-04-2026","SAREGAMA","Midcap","Media"
"27-04-2026","INDUSINDBK","Largecap","Bank"
"27-04-2026","RKFORGE","Midcap","Industrials"
"27-04-2026","CIEINDIA","Midcap","Industrials"
"27-04-2026","TITAGARH","Midcap","Industrials"
"27-04-2026","JSWENERGY","Largecap","Power & Utilities"
"27-04-2026","GODREJPROP","Largecap","Realty"
"27-04-2026","KIRLOSENG","Largecap","Industrials"
"27-04-2026","INTELLECT","Midcap","I.T"
"27-04-2026","SYNGENE","Midcap","Healthcare"
"27-04-2026","VBL","Largecap","FMCG"
"27-04-2026","NEWGEN","Midcap","I.T"
"27-04-2026","TECHNOE","Midcap","Realty"
"27-04-2026","AFFLE","Largecap","I.T"
"27-04-2026","COHANCE","Midcap","Healthcare"
"27-04-2026","LODHA","Largecap","Realty"
"27-04-2026","SONACOMS","Largecap","Auto"
"27-04-2026","SHYAMMETL","Largecap","Metals & Mining"
"27-04-2026","KIMS","Largecap","Healthcare"
"27-04-2026","VIJAYA","Midcap","Healthcare"
"27-04-2026","MEDANTA","Largecap","Healthcare"
"27-04-2026","FIVESTAR","Midcap","Financials"
"27-04-2026","BLUEJET","Midcap","Healthcare"
"27-04-2026","TATATECH","Largecap","I.T"
"27-04-2026","HYUNDAI","Largecap","Auto"
"27-04-2026","SAILIFE","Largecap","Healthcare"
"27-04-2026","IKS","Largecap","I.T"
"27-04-2026","ONESOURCE","Midcap","Healthcare"
"27-04-2026","ATHERENERG","Largecap","Auto"
"27-04-2026","ANTHEM","Largecap","Healthcare"
"27-04-2026","CPPLUS","Largecap","Consumer Discretionary"
"28-04-2026","RELIANCE","Largecap","Energy"
"28-04-2026","GESHIP","Largecap","Transportation"
"28-04-2026","TATACHEM","Midcap","Chemicals"
"28-04-2026","NESTLEIND","Largecap","FMCG"
"28-04-2026","LLOYDSME","Largecap","Metals & Mining"
"28-04-2026","ADANIENT","Largecap","Services"
"28-04-2026","GLENMARK","Largecap","Healthcare"
"28-04-2026","OLECTRA","Midcap","Auto"
"28-04-2026","RKFORGE","Midcap","Industrials"
"28-04-2026","OIL","Largecap","Energy"
"28-04-2026","INTELLECT","Midcap","I.T"
"28-04-2026","COHANCE","Midcap","Healthcare"
"28-04-2026","RRKABEL","Largecap","Industrials"
"28-04-2026","PIRAMALFIN","Smallcap",""
"29-04-2026","ABREL","Midcap","Realty"
"29-04-2026","CHENNPETRO","Largecap","Energy"
"29-04-2026","GODFRYPHLP","Largecap","FMCG"
"29-04-2026","HSCL","Largecap","Chemicals"
"29-04-2026","LICHSGFIN","Largecap","Financials"
"29-04-2026","RELIANCE","Largecap","Energy"
"29-04-2026","GESHIP","Largecap","Transportation"
"29-04-2026","PVRINOX","Midcap","Media"
"29-04-2026","COALINDIA","Largecap","Metals & Mining"
"29-04-2026","MCX","Largecap","Financials"
"29-04-2026","SCHNEIDER","Largecap","Industrials"
"29-04-2026","COCHINSHIP","Largecap","Aerospace & Defence"
"29-04-2026","LODHA","Largecap","Realty"
"29-04-2026","CLEAN","Midcap","Chemicals"
"29-04-2026","CONCORDBIO","Midcap","Healthcare"
"29-04-2026","EMCURE","Largecap","Healthcare"
"29-04-2026","IKS","Largecap","I.T"
"30-04-2026","BHEL","Largecap","Industrials"
"30-04-2026","RELIANCE","Largecap","Energy"
"30-04-2026","ELECON","Midcap","Industrials"
"30-04-2026","BERGEPAINT","Largecap","Building Materials"
"30-04-2026","CEMPRO","Largecap","Realty"
"30-04-2026","ADANIENT","Largecap","Services"
"30-04-2026","DCMSHRIRAM","Midcap","Miscellaneous"
"30-04-2026","TORNTPOWER","Largecap","Power & Utilities"
"30-04-2026","MOTILALOFS","Largecap","Financials"
"30-04-2026","SCHNEIDER","Largecap","Industrials"
"30-04-2026","KPITTECH","Midcap","I.T"
"30-04-2026","COHANCE","Midcap","Healthcare"
"30-04-2026","ANURAS","Midcap","Chemicals"
"30-04-2026","SONACOMS","Largecap","Auto"
"30-04-2026","VIJAYA","Midcap","Healthcare"
"30-04-2026","IKS","Largecap","I.T"
"30-04-2026","TENNIND","Largecap","Auto"
"04-05-2026","BEML","Midcap","Aerospace & Defence"
"04-05-2026","FINCABLES","Largecap","Industrials"
"04-05-2026","COLPAL","Largecap","FMCG"
"04-05-2026","ELECON","Midcap","Industrials"
"04-05-2026","CEMPRO","Largecap","Realty"
"04-05-2026","ADANIENT","Largecap","Services"
"04-05-2026","CARBORUNIV","Largecap","Industrials"
"04-05-2026","ANANTRAJ","Largecap","Realty"
"04-05-2026","CCL","Midcap","FMCG"
"04-05-2026","DCMSHRIRAM","Midcap","Miscellaneous"
"04-05-2026","POONAWALLA","Largecap","Financials"
"04-05-2026","FORTIS","Largecap","Healthcare"
"04-05-2026","DLF","Largecap","Realty"
"04-05-2026","MOTILALOFS","Largecap","Financials"
"04-05-2026","ADANIPORTS","Largecap","Transportation"
"04-05-2026","ZENTEC","Midcap","Aerospace & Defence"
"04-05-2026","ADANIENSOL","Largecap","Power & Utilities"
"04-05-2026","SYNGENE","Midcap","Healthcare"
"04-05-2026","LALPATHLAB","Largecap","Healthcare"
"04-05-2026","GICRE","Largecap","Financials"
"04-05-2026","ADANIGREEN","Largecap","Power & Utilities"
"04-05-2026","SUMICHEM","Largecap","Chemicals"
"04-05-2026","SHYAMMETL","Largecap","Metals & Mining"
"04-05-2026","ACUTAAS","Largecap","Healthcare"
"04-05-2026","ABSLAMC","Largecap","Financials"
"04-05-2026","SYRMA","Largecap","Consumer Discretionary"
"04-05-2026","MEDANTA","Largecap","Healthcare"
"04-05-2026","CONCORDBIO","Midcap","Healthcare"
"04-05-2026","RRKABEL","Largecap","Industrials"
"04-05-2026","BLUEJET","Midcap","Healthcare"
"04-05-2026","INDGN","Midcap","Healthcare"
"04-05-2026","AADHARHFC","Largecap","Financials"
"04-05-2026","EMCURE","Largecap","Healthcare"
"05-05-2026","BAJFINANCE","Largecap","Financials"
"05-05-2026","CGPOWER","Largecap","Industrials"
"05-05-2026","DABUR","Largecap","FMCG"
"05-05-2026","HINDALCO","Largecap","Metals & Mining"
"05-05-2026","BHARATFORG","Largecap","Industrials"
"05-05-2026","CHOLAHLDNG","Largecap","Financials"
"05-05-2026","GABRIEL","Largecap","Auto"
"05-05-2026","AUROPHARMA","Largecap","Healthcare"
"05-05-2026","MARICO","Largecap","FMCG"
"05-05-2026","POLYMED","Midcap","Healthcare"
"05-05-2026","GODREJCP","Largecap","FMCG"
"05-05-2026","PFC","Largecap","Financials"
"05-05-2026","TITAGARH","Midcap","Industrials"
"05-05-2026","GRAVITA","Midcap","Metals & Mining"
"05-05-2026","ABCAPITAL","Largecap","Financials"
"05-05-2026","NAM-INDIA","Largecap","Financials"
"05-05-2026","ADANIGREEN","Largecap","Power & Utilities"
"05-05-2026","HDFCAMC","Largecap","Financials"
"05-05-2026","CREDITACC","Largecap","Financials"
"05-05-2026","AAVAS","Midcap","Financials"
"05-05-2026","SUMICHEM","Largecap","Chemicals"
"05-05-2026","CAMS","Midcap","Financials"
"05-05-2026","SYRMA","Largecap","Consumer Discretionary"
"05-05-2026","MANKIND","Largecap","Healthcare"
"05-05-2026","BLUEJET","Midcap","Healthcare"
"05-05-2026","AADHARHFC","Largecap","Financials"
"06-05-2026","AEGISLOG","Largecap","Services"
"06-05-2026","ABREL","Midcap","Realty"
"06-05-2026","CHAMBLFERT","Midcap","Chemicals"
"06-05-2026","BHEL","Largecap","Industrials"
"06-05-2026","HINDPETRO","Largecap","Energy"
"06-05-2026","GODREJIND","Largecap","Chemicals"
"06-05-2026","HSCL","Largecap","Chemicals"
"06-05-2026","HINDZINC","Largecap","Metals & Mining"
"06-05-2026","LICHSGFIN","Largecap","Financials"
"06-05-2026","GESHIP","Largecap","Transportation"
"06-05-2026","INDHOTEL","Largecap","Services"
"06-05-2026","SRF","Largecap","Chemicals"
"06-05-2026","DEEPAKNTR","Largecap","Chemicals"
"06-05-2026","ADANIENT","Largecap","Services"
"06-05-2026","ANANTRAJ","Largecap","Realty"
"06-05-2026","USHAMART","Midcap","Metals & Mining"
"06-05-2026","HBLENGINE","Largecap","Auto"
"06-05-2026","DCMSHRIRAM","Midcap","Miscellaneous"
"06-05-2026","CAPLIPOINT","Largecap","Healthcare"
"06-05-2026","AUROPHARMA","Largecap","Healthcare"
"06-05-2026","WELCORP","Largecap","Industrials"
"06-05-2026","INDUSINDBK","Largecap","Bank"
"06-05-2026","WOCKPHARMA","Largecap","Healthcare"
"06-05-2026","ZYDUSLIFE","Largecap","Healthcare"
"06-05-2026","UNOMINDA","Largecap","Auto"
"06-05-2026","DLF","Largecap","Realty"
"06-05-2026","GRAVITA","Midcap","Metals & Mining"
"06-05-2026","INTELLECT","Midcap","I.T"
"06-05-2026","AIIL","Largecap","Financials"
"06-05-2026","TEJASNET","Midcap","Telecom"
"06-05-2026","NAM-INDIA","Largecap","Financials"
"06-05-2026","SUMICHEM","Largecap","Chemicals"
"06-05-2026","LODHA","Largecap","Realty"
